iter	M_lnV_dist(1)	M_lnk_e(1)	V_lnV_dist(1)	V_lnk_e(1)	Ve_lnC_rest(1)	lnV_dist(1.1)	lnk_e(1.1)	lnV_dist(1.1.1)	lnk_e(1.1.1)	lnV_dist(1.2)	lnk_e(1.2)	lnV_dist(1.2.1)	lnk_e(1.2.1)	LnPrior	LnData	LnPosterior
8560	-2.64408	-2.26936	0.00630739	0.203633	0.489389	-2.73563	-1.995	-2.68523	-1.57294	-2.78199	-2.31429	-2.00482	-2.05348	inf	-3.638468e+01	inf
8580	-2.61495	-0.781634	0.00630739	0.186304	0.424855	-2.78263	-0.665625	-2.76085	-0.770702	-2.78199	-0.503799	-2.00482	-1.06424	inf	-3.879109e+01	inf
8600	-2.72572	-1.48611	0.00630739	0.387424	0.474488	-2.60702	-1.50931	-2.50349	-0.402048	-2.78199	-1.4481	-2.00482	-2.91481	inf	-3.686534e+01	inf
8620	-2.7586	-2.33531	0.00630739	0.207168	0.494839	-2.72588	-2.50764	-2.74595	-2.19641	-2.78199	-2.70544	-2.00482	-2.58854	inf	-3.621841e+01	inf
8640	-2.62478	-2.44196	0.00630739	0.129596	0.446676	-2.49267	-2.70523	-2.43859	-2.31462	-2.78199	-2.1642	-2.00482	-1.67733	inf	-3.787656e+01	inf
8660	-2.71946	-1.99387	0.00630739	0.15655	0.474573	-2.69698	-1.21516	-2.57933	-1.05183	-2.78199	-1.87392	-2.00482	-1.98353	inf	-3.686249e+01	inf
8680	-2.70147	-2.49163	0.00630739	0.931042	0.45235	-2.60842	-2.62089	-2.60701	-0.199561	-2.78199	-1.36593	-2.00482	-1.98372	inf	-3.765715e+01	inf
8700	-2.69633	-2.57911	0.00630739	1.73022	0.480194	-2.79293	-1.68067	-2.73561	-1.2661	-2.78199	-2.72335	-2.00482	-2.64463	inf	-3.667663e+01	inf
8720	-2.73215	-0.40001	0.00630739	0.169569	0.421154	-2.74567	-0.361302	-2.62151	-0.921706	-2.78199	-1.07418	-2.00482	-1.29748	inf	-3.895819e+01	inf
8740	-2.76959	-0.718327	0.00630739	0.280963	0.479796	-2.8038	-0.361034	-2.70445	-1.0598	-2.78199	-0.772991	-2.00482	-0.941413	inf	-3.668960e+01	inf
8760	-2.77026	-0.0752611	0.00630739	0.348325	0.474198	-2.78325	-0.0611489	-2.77768	-0.13694	-2.78199	-0.526393	-2.00482	-0.315309	inf	-3.687510e+01	inf
8780	-2.77423	-0.563824	0.00630739	0.127159	0.475772	-2.74389	-0.631362	-2.70433	-0.918202	-2.78199	-0.371974	-2.00482	-0.162744	inf	-3.682235e+01	inf
8800	-2.73893	-0.102104	0.00630739	0.195477	0.496248	-2.78174	-0.304625	-2.68359	-0.118101	-2.78199	-0.42042	-2.00482	-0.514197	inf	-3.617624e+01	inf
8820	-2.68953	-1.58079	0.00630739	1.28355	0.462535	-2.79131	-0.466289	-2.80779	-0.21535	-2.78199	-0.86081	-2.00482	-0.283833	inf	-3.728061e+01	inf
8840	-2.79036	-0.853943	0.00630739	0.283148	0.492098	-2.69581	-1.62196	-2.76092	-1.49206	-2.78199	-1.62131	-2.00482	-1.95307	inf	-3.630142e+01	inf
8860	-2.69095	-2.43421	0.00630739	0.051121	0.464879	-2.65566	-2.14048	-2.7268	-2.15634	-2.78199	-2.65902	-2.00482	-2.57086	inf	-3.719698e+01	inf
8880	-2.62721	-1.60416	0.00630739	0.104147	0.418618	-2.58778	-1.73657	-2.53945	-1.82394	-2.78199	-1.9247	-2.00482	-2.20687	inf	-3.907484e+01	inf
8900	-2.78932	-1.93668	0.00630739	0.123274	0.410265	-2.73448	-1.86082	-2.6605	-1.69466	-2.78199	-2.7786	-2.00482	-2.47046	inf	-3.947195e+01	inf
8920	-2.72926	-1.26986	0.00630739	0.299526	0.491643	-2.64998	-1.47745	-2.66826	-1.51991	-2.78199	-0.559286	-2.00482	-0.568434	inf	-3.631533e+01	inf
8940	-2.82192	-0.921076	0.00630739	0.220496	0.488639	-2.81278	-0.91231	-2.76436	-0.87011	-2.78199	-0.546312	-2.00482	-0.800684	inf	-3.640794e+01	inf
8960	-2.75322	-0.36746	0.00630739	0.218116	0.492245	-2.78591	-0.408674	-2.68924	-0.0699661	-2.78199	-0.210977	-2.00482	-0.159645	inf	-3.629694e+01	inf
8980	-2.79501	-0.463703	0.00630739	0.641256	0.46816	-2.68082	-0.128372	-2.69248	-0.0754201	-2.78199	-0.205793	-2.00482	-1.59139	inf	-3.708174e+01	inf
9000	-2.77951	-0.688347	0.00630739	1.46109	0.464889	-2.7343	-0.510714	-2.74779	-0.351174	-2.78199	-0.333898	-2.00482	-1.74371	inf	-3.719664e+01	inf
9020	-2.772	-2.74243	0.00630739	0.134883	0.492631	-2.79709	-2.12321	-2.79819	-2.38561	-2.78199	-2.25774	-2.00482	-1.72905	inf	-3.628520e+01	inf
9040	-2.8037	-1.50541	0.00630739	0.114019	0.446616	-2.6814	-1.77163	-2.68969	-1.45553	-2.78199	-1.75752	-2.00482	-2.46172	inf	-3.787891e+01	inf
9060	-2.81133	-1.29575	0.00630739	0.312173	0.471143	-2.78863	-1.64449	-2.74202	-2.03496	-2.78199	-1.23653	-2.00482	-0.983348	inf	-3.697877e+01	inf
9080	-2.79043	-0.105262	0.00630739	0.104674	0.478073	-2.73905	-0.37066	-2.74675	-0.0865846	-2.78199	-0.598538	-2.00482	-1.09084	inf	-3.674609e+01	inf
9100	-2.70263	-0.0818973	0.00630739	0.0739445	0.474079	-2.66918	-0.215491	-2.69649	-0.131597	-2.78199	-0.0647277	-2.00482	-0.111384	inf	-3.687910e+01	inf
9120	-2.82959	-0.440302	0.00630739	0.0816922	0.497567	-2.78484	-1.02269	-2.80263	-0.321568	-2.78199	-0.386025	-2.00482	-0.70628	inf	-3.613701e+01	inf
9140	-2.73243	-0.774321	0.00630739	0.125708	0.472602	-2.73776	-0.436228	-2.58353	-0.697553	-2.78199	-0.471113	-2.00482	-0.795743	inf	-3.692906e+01	inf
9160	-2.77234	-1.80301	0.00630739	0.10052	0.449776	-2.75544	-1.88597	-2.64275	-1.80831	-2.78199	-1.22308	-2.00482	-0.712957	inf	-3.775581e+01	inf
9180	-2.7976	-1.83445	0.00630739	0.0450926	0.473345	-2.78828	-1.45516	-2.78735	-1.69693	-2.78199	-2.12263	-2.00482	-2.16226	inf	-3.690388e+01	inf
9200	-2.73765	-0.900461	0.00630739	0.246423	0.466633	-2.72217	-0.324919	-2.66033	-0.477819	-2.78199	-1.52015	-2.00482	-1.87122	inf	-3.713511e+01	inf
9220	-2.8153	-1.08605	0.00630739	0.200675	0.499891	-2.68921	-1.54817	-2.74802	-1.29392	-2.78199	-1.21892	-2.00482	-1.31327	inf	-3.606861e+01	inf
9240	-2.74326	-0.0574537	0.00630739	0.112222	0.488576	-2.74742	-0.0680816	-2.73999	-0.436672	-2.78199	-0.183144	-2.00482	-0.198203	inf	-3.640990e+01	inf
9260	-2.80732	-1.16605	0.00630739	0.148416	0.496711	-2.73057	-0.641925	-2.77407	-0.909093	-2.78199	-1.71846	-2.00482	-1.61715	inf	-3.616242e+01	inf
9280	-2.75563	-0.0578163	0.00630739	0.337831	0.485456	-2.75587	-0.256639	-2.74638	-0.489283	-2.78199	-1.28024	-2.00482	-1.36801	inf	-3.650777e+01	inf
9300	-2.71701	-0.925892	0.00630739	0.0572255	0.461554	-2.69239	-0.848532	-2.76252	-1.01182	-2.78199	-0.503046	-2.00482	-0.729607	inf	-3.731595e+01	inf
9320	-2.78491	-1.208	0.00630739	0.160332	0.481898	-2.76325	-1.30889	-2.64382	-0.601725	-2.78199	-0.697462	-2.00482	-0.641763	inf	-3.662141e+01	inf
9340	-2.78661	-0.164407	0.00630739	0.367856	0.475299	-2.7529	-0.361594	-2.77627	-0.569412	-2.78199	-0.429406	-2.00482	-0.349794	inf	-3.683815e+01	inf
9360	-2.71363	-0.111639	0.00630739	0.123963	0.445016	-2.62299	-0.207506	-2.62833	-0.230125	-2.78199	-0.131649	-2.00482	-0.248966	inf	-3.794211e+01	inf
9380	-2.6784	-0.597779	0.00630739	0.0833481	0.474842	-2.77722	-0.478078	-2.72937	-0.718276	-2.78199	-0.693111	-2.00482	-0.499541	inf	-3.685346e+01	inf
9400	-2.75122	-0.634863	0.00630739	0.148127	0.468856	-2.79464	-0.193426	-2.70107	-0.656158	-2.78199	-0.632191	-2.00482	-0.18845	inf	-3.705757e+01	inf
9420	-2.73107	-0.581773	0.00630739	0.0931882	0.482683	-2.66125	-0.787614	-2.67245	-0.503158	-2.78199	-1.01005	-2.00482	-0.82447	inf	-3.659615e+01	inf
9440	-2.73105	-0.380106	0.00630739	0.114481	0.453784	-2.76084	-0.324503	-2.72239	-0.176879	-2.78199	-0.861534	-2.00482	-0.670964	inf	-3.760280e+01	inf
9460	-2.76403	-1.97758	0.00630739	0.0881181	0.463068	-2.82733	-1.24712	-2.7968	-1.23319	-2.78199	-2.62785	-2.00482	-2.69798	inf	-3.726149e+01	inf
9480	-2.79849	-2.1617	0.00630739	0.803404	0.458833	-2.79035	-1.89343	-2.78117	-1.51573	-2.78199	-1.23433	-2.00482	-1.0281	inf	-3.741497e+01	inf
9500	-2.79856	-2.76505	0.00630739	0.149966	0.453329	-2.81328	-1.90796	-2.7382	-2.20307	-2.78199	-2.67353	-2.00482	-1.89309	inf	-3.761999e+01	inf
9520	-2.63264	-2.61852	0.00630739	0.0886714	0.493201	-2.77465	-2.52053	-2.75892	-2.60477	-2.78199	-2.47932	-2.00482	-2.70334	inf	-3.626786e+01	inf
9540	-2.82887	-1.98751	0.00630739	0.356144	0.423175	-2.82477	-1.8406	-2.68274	-1.67694	-2.78199	-1.63863	-2.00482	-1.48865	inf	-3.886646e+01	inf
9560	-2.5974	-1.61532	0.00630739	0.18323	0.445175	-2.50981	-1.53281	-2.50097	-1.29569	-2.78199	-1.28743	-2.00482	-1.93944	inf	-3.793583e+01	inf
9580	-2.55829	-2.29239	0.00630739	0.471787	0.480682	-2.6116	-2.79304	-2.56515	-1.26884	-2.78199	-2.0307	-2.00482	-2.80907	inf	-3.666075e+01	inf
9600	-2.81999	-2.40218	0.00630739	0.378052	0.46444	-2.81035	-1.94886	-2.7461	-1.86312	-2.78199	-2.64724	-2.00482	-1.78707	inf	-3.721256e+01	inf
9620	-2.77633	-0.879959	0.00630739	0.101956	0.429905	-2.7272	-1.078	-2.79389	-0.380317	-2.78199	-0.329323	-2.00482	-0.526132	inf	-3.856892e+01	inf
9640	-2.77014	-0.185348	0.00630739	0.1352	0.49815	-2.77635	-0.721703	-2.58917	-0.943385	-2.78199	-0.346336	-2.00482	-0.435225	inf	-3.611976e+01	inf
9660	-2.81807	-1.28198	0.00630739	0.178426	0.480048	-2.66414	-0.793787	-2.68163	-0.962969	-2.78199	-0.874251	-2.00482	-0.987101	inf	-3.668139e+01	inf
9680	-2.80899	-1.64699	0.00630739	0.265526	0.47829	-2.80607	-1.46313	-2.74262	-1.67184	-2.78199	-2.06044	-2.00482	-2.20795	inf	-3.673895e+01	inf
9700	-2.74123	-0.555459	0.00630739	0.669611	0.462694	-2.7203	-1.58101	-2.69079	-1.94106	-2.78199	-0.830294	-2.00482	-0.140477	inf	-3.727489e+01	inf
9720	-2.66678	-0.902198	0.00630739	0.780409	0.456072	-2.56134	-1.61198	-2.52748	-1.82704	-2.78199	-0.663688	-2.00482	-0.310155	inf	-3.751702e+01	inf
9740	-2.73616	-1.91705	0.00630739	0.0779696	0.488972	-2.76778	-1.6769	-2.75801	-1.98471	-2.78199	-1.89736	-2.00482	-1.79815	inf	-3.639761e+01	inf
9760	-2.82087	-1.68958	0.00630739	0.0732436	0.494952	-2.68306	-2.00198	-2.75308	-2.11786	-2.78199	-1.812	-2.00482	-1.85547	inf	-3.621501e+01	inf
9780	-2.69286	-1.10005	0.00630739	0.129127	0.492297	-2.71337	-1.3049	-2.77272	-1.53184	-2.78199	-0.730522	-2.00482	-0.663602	inf	-3.629535e+01	inf
9800	-2.82746	-0.508903	0.00630739	0.200476	0.433354	-2.79689	-0.172962	-2.7685	-0.237847	-2.78199	-0.919238	-2.00482	-0.931258	inf	-3.842092e+01	inf
9820	-2.75444	-0.376735	0.00630739	0.0816702	0.486166	-2.75336	-0.727671	-2.73892	-0.732754	-2.78199	-0.715705	-2.00482	-1.09632	inf	-3.648534e+01	inf
9840	-2.82856	-0.654008	0.00630739	0.31847	0.461305	-2.8108	-1.5723	-2.75948	-1.23084	-2.78199	-0.549146	-2.00482	-0.217774	inf	-3.732494e+01	inf
9860	-2.82625	-1.59121	0.00630739	0.490782	0.488678	-2.72378	-2.52265	-2.70843	-2.38895	-2.78199	-0.736024	-2.00482	-2.04068	inf	-3.640673e+01	inf
9880	-2.82501	-0.319619	0.00630739	0.194693	0.39494	-2.81355	-0.812354	-2.80195	-0.854844	-2.78199	-0.21412	-2.00482	-0.267413	inf	-4.025546e+01	inf
9900	-2.72821	-0.0595677	0.00630739	0.0605772	0.459459	-2.66639	-0.504285	-2.68058	-0.854069	-2.78199	-0.533844	-2.00482	-0.23334	inf	-3.739203e+01	inf
9920	-2.76354	-0.727273	0.00630739	0.0689124	0.492981	-2.6644	-0.630648	-2.68899	-0.258624	-2.78199	-0.42051	-2.00482	-0.351852	inf	-3.627454e+01	inf
9940	-2.77765	-0.611517	0.00630739	0.94289	0.456006	-2.7629	-0.980866	-2.68555	-1.48948	-2.78199	-0.203532	-2.00482	-1.16013	inf	-3.751947e+01	inf
9960	-2.76201	-0.805893	0.00630739	0.270389	0.434459	-2.71875	-0.422207	-2.64539	-0.552868	-2.78199	-1.70396	-2.00482	-1.21706	inf	-3.837418e+01	inf
9980	-2.65988	-1.00777	0.00630739	0.0949264	0.487656	-2.60638	-1.13076	-2.56094	-0.807366	-2.78199	-1.14514	-2.00482	-1.24746	inf	-3.643861e+01	inf
10000	-2.74247	-0.375931	0.00630739	0.288179	0.410624	-2.75682	-0.90872	-2.77483	-1.02841	-2.78199	-1.16543	-2.00482	-2.19427	inf	-3.945447e+01	inf
10020	-2.82971	-0.953904	0.00630739	0.125831	0.497798	-2.81485	-1.0466	-2.79227	-0.849384	-2.78199	-1.5163	-2.00482	-1.07088	inf	-3.613019e+01	inf
10040	-2.77019	-0.89232	0.00630739	0.386067	0.498827	-2.76933	-1.21224	-2.76879	-1.25209	-2.78199	-0.985861	-2.00482	-1.04823	inf	-3.609983e+01	inf
10060	-2.82686	-1.34886	0.00630739	0.145121	0.494697	-2.79535	-0.535525	-2.59421	-0.663842	-2.78199	-1.06021	-2.00482	-1.44343	inf	-3.622268e+01	inf
10080	-2.82747	-0.7765	0.00630739	0.234991	0.478291	-2.78168	-0.135079	-2.68811	-0.537466	-2.78199	-0.98075	-2.00482	-1.10693	inf	-3.673890e+01	inf
10100	-2.67901	-0.0522752	0.00630739	0.153571	0.412982	-2.62146	-0.766514	-2.63464	-0.441033	-2.78199	-0.0985442	-2.00482	-1.03511	inf	-3.934057e+01	inf
10120	-2.80423	-0.685169	0.00630739	0.243025	0.49097	-2.79442	-0.512331	-2.70979	-0.294025	-2.78199	-0.163961	-2.00482	-0.262847	inf	-3.633594e+01	inf
10140	-2.79737	-0.440969	0.00630739	0.143455	0.463509	-2.75548	-0.839525	-2.77661	-0.672004	-2.78199	-0.789956	-2.00482	-0.760847	inf	-3.724571e+01	inf
10160	-2.72522	-0.825826	0.00630739	0.15754	0.498797	-2.70817	-0.0509846	-2.64049	-0.992142	-2.78199	-0.492329	-2.00482	-0.97286	inf	-3.610071e+01	inf
10180	-2.69869	-2.25948	0.00630739	0.153157	0.409335	-2.57991	-1.79872	-2.67486	-1.43266	-2.78199	-2.50793	-2.00482	-2.8175	inf	-3.951742e+01	inf
10200	-2.75794	-1.57383	0.00630739	0.152761	0.464138	-2.76036	-0.92641	-2.77475	-0.504427	-2.78199	-1.90441	-2.00482	-1.64696	inf	-3.722329e+01	inf
10220	-2.7994	-0.913074	0.00630739	0.593658	0.490115	-2.72008	-1.08101	-2.76385	-1.35854	-2.78199	-1.17933	-2.00482	-0.654921	inf	-3.636226e+01	inf
10240	-2.7584	-0.748349	0.00630739	0.104416	0.482699	-2.74756	-0.931631	-2.80279	-0.287094	-2.78199	-0.610488	-2.00482	-0.543518	inf	-3.659564e+01	inf
10260	-2.79452	-0.359828	0.00630739	0.104437	0.481804	-2.68782	-0.152561	-2.72719	-0.75776	-2.78199	-0.251978	-2.00482	-0.639738	inf	-3.662446e+01	inf
10280	-2.66284	-1.13259	0.00630739	0.142438	0.479866	-2.6345	-1.39186	-2.5713	-0.915875	-2.78199	-0.788269	-2.00482	-0.854765	inf	-3.668731e+01	inf
10300	-2.82586	-0.868707	0.00630739	0.2127	0.492836	-2.75087	-1.11556	-2.8273	-1.1499	-2.78199	-0.316769	-2.00482	-0.162539	inf	-3.627894e+01	inf
10320	-2.79942	-0.526355	0.00630739	1.03373	0.462256	-2.81404	-0.750184	-2.78133	-0.696064	-2.78199	-1.92065	-2.00482	-1.93869	inf	-3.729064e+01	inf
10340	-2.78508	-2.853	0.00630739	0.205241	0.479223	-2.81608	-2.7899	-2.70693	-1.96983	-2.78199	-1.38926	-2.00482	-2.04855	inf	-3.670831e+01	inf
10360	-2.66485	-2.84018	0.00630739	0.0453271	0.445404	-2.60702	-2.77403	-2.67635	-2.66024	-2.78199	-2.57928	-2.00482	-2.92561	inf	-3.792677e+01	inf
10380	-2.65362	-2.56329	0.00630739	0.0803625	0.465662	-2.73636	-2.52225	-2.7244	-2.8096	-2.78199	-2.22441	-2.00482	-2.13307	inf	-3.716927e+01	inf
10400	-2.77934	-2.40526	0.00630739	0.14775	0.496763	-2.77012	-1.92574	-2.78823	-1.94175	-2.78199	-2.53412	-2.00482	-3.04431	inf	-3.616089e+01	inf
10420	-2.82549	-2.75955	0.00630739	0.0896634	0.468547	-2.75086	-2.83376	-2.82217	-2.4315	-2.78199	-2.7065	-2.00482	-2.98256	inf	-3.706829e+01	inf
10440	-2.77314	-2.72889	0.00630739	0.315299	0.435987	-2.82644	-1.69204	-2.7683	-1.40053	-2.78199	-1.95427	-2.00482	-3.05953	inf	-3.830996e+01	inf
10460	-2.77992	-1.29968	0.00630739	0.297846	0.494087	-2.81836	-0.371852	-2.7835	-0.15326	-2.78199	-1.91795	-2.00482	-2.61321	inf	-3.624108e+01	inf
10480	-2.80936	-1.40858	0.00630739	0.0862332	0.397786	-2.7758	-1.23232	-2.75429	-0.770184	-2.78199	-1.65987	-2.00482	-1.77888	inf	-4.010429e+01	inf
10500	-2.76464	-0.509196	0.00630739	0.369063	0.497261	-2.73437	-0.385256	-2.67166	-1.06304	-2.78199	-0.73318	-2.00482	-0.469949	inf	-3.614609e+01	inf
10520	-2.82015	-0.597825	0.00630739	0.110006	0.492476	-2.79583	-1.06429	-2.79119	-0.370724	-2.78199	-0.949754	-2.00482	-0.947219	inf	-3.628990e+01	inf
10540	-2.70746	-0.725912	0.00630739	0.0913152	0.456808	-2.71616	-1.22527	-2.65057	-0.958275	-2.78199	-0.318583	-2.00482	-0.675144	inf	-3.748964e+01	inf
10560	-2.64783	-1.6724	0.00630739	0.128483	0.461426	-2.68296	-2.08813	-2.66522	-2.03454	-2.78199	-2.23596	-2.00482	-1.96399	inf	-3.732056e+01	inf
10580	-2.79883	-2.09217	0.00630739	0.198965	0.481749	-2.80818	-2.69835	-2.80664	-2.81759	-2.78199	-1.6331	-2.00482	-1.34474	inf	-3.662621e+01	inf
10600	-2.71984	-1.73673	0.00630739	0.457297	0.437633	-2.75506	-2.01381	-2.81615	-2.14519	-2.78199	-1.50557	-2.00482	-1.11581	inf	-3.824148e+01	inf
10620	-2.8289	-2.76698	0.00630739	0.122527	0.36147	-2.71194	-2.8532	-2.74	-2.51952	-2.78199	-2.58469	-2.00482	-2.60954	inf	-4.225576e+01	inf
10640	-2.82262	-1.56608	0.00630739	0.511334	0.35065	-2.76367	-2.34663	-2.76223	-2.7917	-2.78199	-2.65212	-2.00482	-3.27319	inf	-4.300263e+01	inf
10660	-2.75995	-2.81642	0.00630739	0.105123	0.468751	-2.8051	-2.76131	-2.80538	-2.58257	-2.78199	-2.73173	-2.00482	-2.79184	inf	-3.706122e+01	inf
10680	-2.75998	-2.29478	0.00630739	0.095163	0.491468	-2.66093	-2.33881	-2.78899	-2.56747	-2.78199	-1.78228	-2.00482	-1.51615	inf	-3.632068e+01	inf
10700	-2.8156	-2.6824	0.00630739	0.288121	0.492987	-2.78613	-2.58906	-2.79592	-2.14608	-2.78199	-2.03971	-2.00482	-1.68992	inf	-3.627437e+01	inf
10720	-2.71682	-2.53151	0.00630739	0.123265	0.493916	-2.66392	-2.51993	-2.63513	-2.04357	-2.78199	-2.71056	-2.00482	-2.86176	inf	-3.624623e+01	inf
10740	-2.695	-2.63699	0.00630739	0.136286	0.467605	-2.64432	-2.78111	-2.64566	-2.7633	-2.78199	-2.49503	-2.00482	-2.64666	inf	-3.710109e+01	inf
10760	-2.69826	-2.52631	0.00630739	0.217351	0.492134	-2.64862	-2.53108	-2.52312	-2.37391	-2.78199	-2.45824	-2.00482	-2.66959	inf	-3.630033e+01	inf
10780	-2.71838	-0.523974	0.00630739	0.0614674	0.444288	-2.72819	-0.732159	-2.82342	-0.255406	-2.78199	-0.44221	-2.00482	-0.454239	inf	-3.797109e+01	inf
10800	-2.74905	-0.629378	0.00630739	0.0745255	0.496412	-2.65446	-0.821373	-2.5699	-1.19921	-2.78199	-0.678236	-2.00482	-0.698728	inf	-3.617132e+01	inf
10820	-2.75076	-0.697984	0.00630739	0.0810958	0.468004	-2.72933	-0.835838	-2.62807	-1.3617	-2.78199	-0.881666	-2.00482	-1.00217	inf	-3.708718e+01	inf
10840	-2.78301	-0.110282	0.00630739	0.0528063	0.492405	-2.74093	-0.595299	-2.72431	-1.14569	-2.78199	-0.130078	-2.00482	-0.394582	inf	-3.629206e+01	inf
10860	-2.79527	-0.390789	0.00630739	0.0852863	0.477459	-2.71598	-0.212738	-2.75278	-0.0828075	-2.78199	-0.309144	-2.00482	-0.130969	inf	-3.676634e+01	inf
10880	-2.74651	-0.251313	0.00630739	0.22716	0.489038	-2.52169	-0.154068	-2.5496	-0.179402	-2.78199	-0.324693	-2.00482	-0.581502	inf	-3.639557e+01	inf
10900	-2.77035	-1.52037	0.00630739	0.112182	0.478871	-2.64059	-0.820643	-2.68305	-0.0333056	-2.78199	-1.54253	-2.00482	-1.30759	inf	-3.671985e+01	inf
10920	-2.77161	-1.30488	0.00630739	0.207111	0.480017	-2.71584	-0.654544	-2.65142	-1.00773	-2.78199	-1.93455	-2.00482	-1.75358	inf	-3.668241e+01	inf
10940	-2.69555	-1.05794	0.00630739	0.0646518	0.450579	-2.6147	-1.48932	-2.62752	-1.39181	-2.78199	-0.764925	-2.00482	-0.935905	inf	-3.772486e+01	inf
10960	-2.72707	-0.663024	0.00630739	0.0904088	0.496298	-2.66872	-1.07356	-2.62585	-0.878691	-2.78199	-1.07774	-2.00482	-0.9209	inf	-3.617472e+01	inf
10980	-2.65642	-1.18934	0.00630739	0.150433	0.496016	-2.65543	-1.02209	-2.49919	-1.30376	-2.78199	-0.726595	-2.00482	-1.281	inf	-3.618316e+01	inf
11000	-2.55476	-0.413058	0.00630739	0.0738026	0.457373	-2.60056	-0.397372	-2.58993	-0.658696	-2.78199	-0.2876	-2.00482	-0.368915	inf	-3.746873e+01	inf
11020	-2.59635	-0.0826679	0.00630739	0.101333	0.479154	-2.63148	-0.292975	-2.60525	-0.567393	-2.78199	-0.224247	-2.00482	-0.274553	inf	-3.671058e+01	inf
11040	-2.77364	-0.682939	0.00630739	0.0484681	0.474711	-2.73195	-1.03907	-2.60056	-0.977608	-2.78199	-0.549275	-2.00482	-0.442146	inf	-3.685786e+01	inf
11060	-2.72611	-1.33118	0.00630739	0.110426	0.447568	-2.74469	-1.47536	-2.61218	-0.484745	-2.78199	-1.42913	-2.00482	-1.64214	inf	-3.784161e+01	inf
11080	-2.82273	-0.729651	0.00630739	0.298371	0.428649	-2.7666	-0.501463	-2.70792	-0.734596	-2.78199	-2.39415	-2.00482	-1.50458	inf	-3.862353e+01	inf
11100	-2.81522	-1.05982	0.00630739	0.0452642	0.493305	-2.78164	-1.00494	-2.75816	-1.5091	-2.78199	-1.33555	-2.00482	-1.06013	inf	-3.626472e+01	inf
11120	-2.77041	-1.38258	0.00630739	0.616496	0.463577	-2.80543	-1.49779	-2.76799	-1.1316	-2.78199	-1.79693	-2.00482	-1.14529	inf	-3.724329e+01	inf
11140	-2.81492	-1.92406	0.00630739	0.0732123	0.447423	-2.78097	-2.26418	-2.79547	-2.2479	-2.78199	-2.07525	-2.00482	-1.39686	inf	-3.784728e+01	inf
11160	-2.81432	-1.9414	0.00630739	0.235286	0.494237	-2.78645	-1.44189	-2.82738	-2.77147	-2.78199	-2.05913	-2.00482	-1.94382	inf	-3.623654e+01	inf
11180	-2.76082	-2.62698	0.00630739	0.259893	0.452133	-2.63608	-1.46514	-2.60099	-0.890421	-2.78199	-2.2005	-2.00482	-2.24462	inf	-3.766540e+01	inf
11200	-2.74159	-2.7553	0.00630739	0.251844	0.480411	-2.75815	-2.84778	-2.59115	-2.82933	-2.78199	-2.83728	-2.00482	-3.13163	inf	-3.666956e+01	inf
11220	-2.81089	-2.8149	0.00630739	0.0655913	0.472941	-2.81628	-2.86836	-2.80911	-2.70452	-2.78199	-2.83009	-2.00482	-3.00525	inf	-3.691755e+01	inf
11240	-2.78188	-2.65352	0.00630739	0.0673637	0.450372	-2.74064	-2.65079	-2.73061	-2.77639	-2.78199	-2.79232	-2.00482	-2.85052	inf	-3.773284e+01	inf
11260	-2.82427	-2.20965	0.00630739	0.112707	0.470338	-2.77409	-2.37388	-2.65877	-2.79926	-2.78199	-2.2297	-2.00482	-2.57043	inf	-3.700641e+01	inf
11280	-2.77882	-2.40378	0.00630739	0.14037	0.455788	-2.81304	-2.18872	-2.69608	-2.18824	-2.78199	-2.38414	-2.00482	-2.3013	inf	-3.752759e+01	inf
11300	-2.67921	-2.20395	0.00630739	0.101331	0.451981	-2.67206	-2.57552	-2.78603	-2.75073	-2.78199	-2.37619	-2.00482	-2.20748	inf	-3.767119e+01	inf
11320	-2.68956	-2.39776	0.00630739	0.0823551	0.488315	-2.73628	-2.84195	-2.72109	-2.64774	-2.78199	-2.61294	-2.00482	-2.82279	inf	-3.641802e+01	inf
11340	-2.82275	-2.67892	0.00630739	0.162708	0.471282	-2.75073	-2.47603	-2.64914	-2.27559	-2.78199	-2.64845	-2.00482	-2.74469	inf	-3.697403e+01	inf
11360	-2.76143	-2.2841	0.00630739	0.134566	0.492768	-2.81944	-2.15053	-2.79526	-2.55621	-2.78199	-2.55968	-2.00482	-3.0063	inf	-3.628104e+01	inf
11380	-2.69038	-2.51409	0.00630739	0.1988	0.452507	-2.75643	-2.14333	-2.82404	-2.22298	-2.78199	-1.77777	-2.00482	-1.81583	inf	-3.765119e+01	inf
11400	-2.79668	-2.59644	0.00630739	0.527111	0.487914	-2.80137	-0.922163	-2.79692	-1.63679	-2.78199	-2.30991	-2.00482	-2.69858	inf	-3.643053e+01	inf
11420	-2.73884	-1.98858	0.00630739	0.555712	0.370832	-2.76718	-1.8426	-2.80979	-1.54239	-2.78199	-2.82807	-2.00482	-3.32949	inf	-4.165182e+01	inf
11440	-2.74649	-2.40912	0.00630739	0.33903	0.444509	-2.65966	-2.80126	-2.68704	-2.77343	-2.78199	-2.21843	-2.00482	-3.23786	inf	-3.796227e+01	inf
11460	-2.6844	-2.46764	0.00630739	0.292293	0.423773	-2.54202	-2.45847	-2.47319	-2.54505	-2.78199	-2.27283	-2.00482	-2.57053	inf	-3.883952e+01	inf
