iter	M_lnV_dist(1)	M_lnk_e(1)	V_lnV_dist(1)	V_lnk_e(1)	Ve_lnC_rest(1)	lnV_dist(1.1)	lnk_e(1.1)	lnV_dist(1.1.1)	lnk_e(1.1.1)	lnV_dist(1.2)	lnk_e(1.2)	lnV_dist(1.2.1)	lnk_e(1.2.1)	LnPrior	LnData	LnPosterior
3920	-0.375969	-0.995207	0.049255	0.480381	0.499899	-0.414415	-1.8163	-0.454012	-2.10676	-0.132141	-0.263609	-0.237579	-0.247174	-3.464482e-01	-9.074490e+02	-9.077954e+02
3930	-0.333846	-1.55055	0.0948302	0.190195	0.499989	-0.524673	-1.39555	-0.777343	-1.79392	-0.525337	-1.30634	-0.682864	-1.0005	3.731101e+00	-9.072900e+02	-9.035589e+02
3940	-0.140484	-1.40217	0.190952	0.175812	0.498809	-0.108095	-1.21176	-0.284241	-1.51595	-0.466228	-0.993788	-1.46043	-1.00004	6.148971e-01	-9.093808e+02	-9.087659e+02
3950	-0.428876	-0.953481	0.254232	0.099048	0.499752	-0.905624	-1.31299	-0.441243	-1.31646	-0.553212	-1.0223	-0.744653	-1.2298	1.599320e+00	-9.077084e+02	-9.061091e+02
3960	-0.519065	-1.22199	0.217979	0.216119	0.499902	-0.290691	-1.61442	-0.318381	-0.512491	-0.715611	-1.205	-0.30542	-0.354059	-2.970684e+00	-9.074435e+02	-9.104142e+02
3970	-0.644357	-1.07138	0.150129	0.167229	0.499902	-0.607347	-0.967348	-0.560359	-1.15505	-0.406166	-0.568306	-0.500897	-0.76267	2.582055e+00	-9.074435e+02	-9.048614e+02
3980	-0.755896	-0.652831	0.0854068	0.168737	0.498492	-0.806219	-1.07087	-1.16332	-1.28256	-0.73666	-0.0209667	-0.453136	-0.112991	2.600588e-01	-9.099445e+02	-9.096844e+02
3990	-0.377444	-1.63408	0.449882	0.0840109	0.498894	-0.513478	-0.880355	-0.0918119	-1.32718	-0.490339	-2.0394	-0.329285	-1.22812	-6.682069e+00	-9.092288e+02	-9.159109e+02
4000	-0.458706	-1.76171	0.0327924	0.225599	0.499776	-0.406256	-1.32652	-0.191226	-1.43736	-0.187226	-1.86667	-0.432603	-1.11489	-3.926189e-01	-9.076663e+02	-9.080589e+02
4010	-0.169529	-1.3551	0.301341	0.0880254	0.499943	-0.27099	-1.11948	-0.445957	-0.736155	-0.332387	-1.64589	-0.088369	-1.37015	2.205341e+00	-9.073718e+02	-9.051664e+02
4020	-0.640674	-1.23441	0.069384	0.190438	0.499458	-0.851303	-0.983063	-1.02339	-0.456921	-0.586509	-1.03317	-0.522848	-1.30145	3.160101e+00	-9.082300e+02	-9.050699e+02
4030	-0.110177	-1.40772	0.369923	0.189203	0.499852	-0.537414	-1.01588	-0.346868	-1.43286	-0.222912	-1.57818	-0.624181	-0.867622	-1.420271e+00	-9.075320e+02	-9.089522e+02
4040	-0.253825	-1.77008	0.125693	0.137688	0.499859	-0.891039	-2.02558	-0.531039	-2.0266	-0.553846	-1.78228	-0.132697	-1.30223	1.643282e+00	-9.075203e+02	-9.058770e+02
4050	-0.53516	-0.88121	0.115885	0.0821012	0.499191	-0.543066	-1.25815	-0.43866	-1.39374	-0.342628	-0.410991	-0.542954	-0.521922	3.183179e+00	-9.087033e+02	-9.055202e+02
4060	-0.364283	-1.07343	0.0812126	0.0661829	0.499974	-0.455011	-1.13441	-0.737968	-0.986334	-0.685759	-0.644694	-0.847245	-0.963591	3.631813e+00	-9.073163e+02	-9.036845e+02
4070	-0.292392	-1.07548	0.118361	0.474441	0.497871	-0.589085	-1.2682	-0.922969	-2.32841	-1.05599	-0.217242	-0.9578	-1.26984	-5.639250e+00	-9.110488e+02	-9.166880e+02
4080	-0.183094	-1.27384	0.492991	0.0772313	0.499639	-0.0946723	-1.39781	-0.776982	-1.69173	-0.301374	-1.39253	-0.386533	-1.72427	7.960578e-01	-9.079092e+02	-9.071132e+02
4090	-0.52972	-1.64925	0.326669	0.105981	0.499335	-1.41534	-1.46021	-1.42084	-1.79525	-0.460215	-1.32912	-0.755585	-1.70272	3.545720e-01	-9.084471e+02	-9.080925e+02
4100	-0.398313	-1.07476	0.107937	0.180704	0.498214	-0.338413	-1.78266	-0.720299	-1.63351	-1.05092	-1.46854	-0.759306	-0.656411	-2.053955e+00	-9.104381e+02	-9.124921e+02
4110	-0.465134	-1.3151	0.153287	0.117791	0.49957	-0.601861	-1.17724	-0.446297	-1.03752	-0.100537	-1.95497	-0.287905	-1.90401	3.498074e+00	-9.080303e+02	-9.045322e+02
4120	-0.625475	-1.6686	0.133163	0.211404	0.499428	-0.953546	-2.05679	-0.695745	-2.53306	-0.857232	-1.2842	-0.921365	-1.21959	1.723414e+00	-9.082818e+02	-9.065583e+02
4130	-0.628748	-1.2807	0.1854	0.13721	0.49852	-0.572542	-1.60561	-1.24076	-1.89772	-0.419694	-1.42582	-0.382597	-1.16388	1.955806e+00	-9.098943e+02	-9.079385e+02
4140	-0.636959	-2.15204	0.169631	0.13703	0.499282	-0.930576	-2.57898	-0.844613	-2.6697	-0.531335	-1.76028	-0.945376	-1.36162	1.634509e+00	-9.085420e+02	-9.069075e+02
4150	-0.484149	-2.10993	0.11407	0.290062	0.499577	-0.144865	-2.10556	-0.34325	-1.97479	-0.435621	-2.16592	-0.612622	-2.33688	2.742036e+00	-9.080179e+02	-9.052759e+02
4160	-0.345591	-2.08538	0.0308475	0.19079	0.49899	-0.608067	-1.84903	-0.360558	-2.30057	-0.452064	-1.19778	-0.341946	-1.56955	-1.874402e+00	-9.090595e+02	-9.109339e+02
4170	-0.351072	-1.3931	0.177547	0.235889	0.499236	-0.404165	-2.37378	-0.577093	-2.58552	-0.928456	-0.943224	-0.904021	-0.8804	-4.397607e-01	-9.086234e+02	-9.090631e+02
4180	-0.515584	-2.30076	0.145835	0.0652269	0.499237	-0.279343	-2.36508	-0.191581	-2.75193	-0.617734	-2.18703	-0.882651	-1.9912	4.101510e+00	-9.086211e+02	-9.045196e+02
4190	-0.195535	-2.04732	0.0705985	0.217935	0.499304	-0.690538	-2.63049	-0.460625	-3.02343	-0.140123	-2.02402	-0.0888076	-1.94532	2.382976e+00	-9.085032e+02	-9.061202e+02
4200	-0.550973	-1.9608	0.242193	0.0609586	0.499728	-0.326834	-2.2333	-0.686461	-2.61088	-0.392626	-1.71264	-0.514442	-1.60257	2.576453e+00	-9.077518e+02	-9.051753e+02
4210	-0.586053	-1.67093	0.0894246	0.13145	0.498756	-0.893807	-1.75867	-0.554897	-1.97869	-0.58186	-1.70865	-0.950906	-1.81512	4.212027e+00	-9.094747e+02	-9.052626e+02
4220	-0.85056	-2.02993	0.140266	0.161948	0.499629	-0.719312	-1.98128	-0.947563	-2.7376	-0.991081	-1.75573	-0.868792	-1.75756	1.112291e+00	-9.079264e+02	-9.068141e+02
4230	-0.754204	-1.80721	0.0608098	0.21519	0.499925	-0.703729	-1.94063	-0.924682	-2.43466	-0.336563	-1.9992	-0.0861912	-2.53405	9.865794e-01	-9.074031e+02	-9.064165e+02
4240	-0.535088	-1.21939	0.170678	0.343709	0.499855	-0.669757	-1.94663	-0.815127	-2.20381	-0.56877	-1.93911	-0.893043	-2.20707	-1.002941e+00	-9.075271e+02	-9.085301e+02
4250	-0.461624	-1.66509	0.121523	0.469404	0.499904	-1.01966	-2.17968	-0.751552	-2.14757	-0.274104	-1.11985	-0.328151	-1.29059	-8.356281e-01	-9.074404e+02	-9.082761e+02
4260	-0.684483	-1.49951	0.116592	0.134304	0.499526	-0.435588	-2.01781	-0.213413	-2.20441	-0.88559	-1.98269	-0.347301	-1.987	1.724061e+00	-9.081093e+02	-9.063852e+02
4270	-0.158228	-1.67511	0.197759	0.148168	0.4996	-0.122894	-1.63505	-0.606825	-1.45433	-0.550802	-1.50519	-0.336699	-1.65769	3.549162e+00	-9.079776e+02	-9.044284e+02
4280	-0.35239	-1.38833	0.337254	0.113464	0.499654	-0.290229	-0.740256	-0.264287	-0.402674	-0.278738	-1.5156	-0.56285	-1.32973	1.025873e+00	-9.078833e+02	-9.068574e+02
4290	-0.929307	-1.15051	0.14165	0.544137	0.499654	-1.386	-0.681298	-1.8041	-1.63966	-0.646514	-1.06254	-0.680054	-1.73859	-5.055084e+00	-9.078833e+02	-9.129384e+02
4300	-0.671089	-1.05451	0.627147	0.281255	0.498985	-1.87048	-0.946123	-1.98335	-0.378186	-0.577237	-0.458803	-0.550612	-0.48983	-5.441650e+00	-9.090673e+02	-9.145089e+02
4310	-0.751871	-0.533948	0.177668	0.170658	0.499593	-1.0127	-1.11884	-1.4752	-0.893434	-0.308363	0.0374983	-0.250602	-0.0170031	-2.077434e+00	-9.079901e+02	-9.100675e+02
4320	-0.12816	-0.49611	0.284605	0.123251	0.499753	-0.676621	-0.488736	-0.97611	-0.373753	-0.21415	-0.690662	-0.237563	-0.65499	1.148074e-02	-9.077075e+02	-9.076960e+02
4330	-0.66269	-1.07232	0.361018	0.151409	0.498757	-0.785781	-0.744415	-0.80821	-0.566291	-0.570274	-0.773641	-1.69793	-1.19761	-2.153507e+00	-9.094730e+02	-9.116265e+02
4340	-0.173188	-1.1037	0.122458	0.0658587	0.499772	-0.220988	-0.867222	-0.553714	-0.936849	-0.605834	-0.840182	-0.572813	-1.06041	4.459701e+00	-9.076735e+02	-9.032138e+02
4350	-0.734658	-1.05367	0.0757595	0.191731	0.499963	-1.01753	-1.41916	-0.946414	-2.28805	-0.759334	-1.00376	-0.981645	-1.13154	8.393706e-01	-9.073365e+02	-9.064972e+02
4360	-0.786414	-1.03634	0.198556	0.317047	0.499399	-0.719697	-1.18919	-0.260584	-1.2859	-0.61942	-1.03909	-0.880355	-1.21204	-1.166470e+00	-9.083333e+02	-9.094998e+02
4370	-0.526819	-1.04749	0.212494	0.111799	0.499774	-1.00739	-0.738709	-1.47383	-0.699656	-0.63494	-1.57958	-0.659354	-1.51245	1.084574e+00	-9.076693e+02	-9.065847e+02
4380	-0.431288	-0.886449	0.14004	0.150477	0.499983	-1.24546	-1.06487	-1.42966	-0.727813	-0.253287	-1.01856	-0.12214	-1.19287	9.269983e-01	-9.073005e+02	-9.063735e+02
4390	-0.903184	-1.20233	0.0569292	0.127975	0.499814	-1.24052	-0.820988	-1.37621	-0.456714	-0.546616	-0.746436	-0.601902	-0.865711	8.994994e-01	-9.075987e+02	-9.066992e+02
4400	-0.400543	-1.48919	0.091246	0.119198	0.499828	-0.780705	-1.322	-0.790325	-0.969486	-0.497913	-1.72523	-0.313443	-1.86468	4.882045e+00	-9.075744e+02	-9.026923e+02
4410	-0.490214	-1.70557	0.142657	0.732295	0.499467	-1.20624	-2.15283	-1.07763	-2.23273	-0.361118	-2.09577	-0.855407	-2.61622	-4.027113e+00	-9.082128e+02	-9.122399e+02
4420	-0.632173	-1.72256	0.313604	0.360285	0.4985	-0.702801	-1.46583	-0.423769	-0.89265	-0.127272	-1.96333	-0.39669	-1.99431	-1.747747e+00	-9.099297e+02	-9.116775e+02
4430	-0.257929	-1.99441	0.520909	0.0697887	0.497737	-0.175271	-1.61233	-0.973671	-1.29912	-0.295501	-2.41483	-1.29482	-2.45824	-1.832411e+00	-9.112885e+02	-9.131209e+02
4440	-0.348182	-2.20825	0.161928	0.133995	0.497933	-0.429483	-2.43297	-1.02789	-1.39492	-0.221792	-2.2341	-0.964294	-1.88771	-2.262372e+00	-9.109392e+02	-9.132015e+02
4450	-0.368387	-2.41149	0.545882	0.111435	0.499712	-0.309249	-2.94389	-0.188692	-2.9367	-0.360954	-1.91001	-0.684376	-2.11653	-1.489454e+00	-9.077797e+02	-9.092692e+02
4460	-0.423918	-1.59273	0.0611855	0.0996038	0.499305	-1.11972	-1.50377	-0.393312	-1.73423	-0.305863	-1.33367	-0.545485	-1.46551	-1.828482e+00	-9.085009e+02	-9.103294e+02
4470	-0.389956	-1.63299	0.0608962	0.0601493	0.499737	-0.549508	-1.48814	-0.495743	-1.46016	-0.396871	-1.4127	-0.221516	-1.75785	6.241937e+00	-9.077358e+02	-9.014939e+02
4480	-0.712256	-1.31893	0.278833	0.116967	0.499844	-0.623681	-1.31948	-1.17199	-0.984608	-0.53227	-1.19737	-0.413111	-1.13194	1.882478e+00	-9.075471e+02	-9.056647e+02
4490	-0.574588	-1.96466	0.126965	0.346748	0.499934	-0.557997	-1.57087	-0.593168	-0.918902	-0.153579	-1.60344	-0.302153	-1.4712	7.112173e-01	-9.073866e+02	-9.066754e+02
4500	-0.43949	-1.30324	0.0674605	0.279428	0.499889	-0.509833	-1.17221	-0.439667	-1.41318	-0.693861	-1.07951	-0.280419	-1.11097	1.883760e+00	-9.074659e+02	-9.055821e+02
4510	-0.76011	-2.06989	0.140645	0.139272	0.494964	-0.473756	-2.09601	-0.30663	-2.05263	-0.255975	-1.1915	-0.696541	-0.851547	-3.655664e-01	-9.162624e+02	-9.166280e+02
4520	-0.777022	-1.8485	0.130595	0.0871137	0.4989	-0.338969	-1.6657	-0.755168	-2.40965	-0.527811	-1.25718	-0.183453	-1.66655	-2.240058e+00	-9.092185e+02	-9.114585e+02
4530	-0.476625	-1.79954	0.342155	0.500058	0.499646	-1.03932	-2.21571	-0.289592	-1.35065	-0.418758	-2.06448	-0.489225	-2.07694	-4.403788e+00	-9.078974e+02	-9.123012e+02
4540	-0.151553	-1.67689	0.278178	0.933169	0.499803	-0.234295	-1.85931	-0.334967	-1.61201	-0.556885	-2.36763	-0.752168	-2.04395	-4.430059e+00	-9.076185e+02	-9.120486e+02
4550	-0.255561	-2.00854	0.157907	0.19785	0.499951	-0.39904	-1.82691	-0.24865	-2.08172	-0.538757	-1.74841	-0.575657	-1.40848	2.999039e+00	-9.073579e+02	-9.043589e+02
4560	-0.155696	-1.92759	0.0628711	0.642079	0.499273	-0.22308	-1.80942	-0.102752	-1.98127	-0.375872	-1.69904	-0.218744	-0.118389	-1.576905e+00	-9.085578e+02	-9.101347e+02
4570	-0.356687	-2.10446	0.204861	1.74298	0.499003	-0.82123	-1.58704	-0.967208	-1.33102	-0.276476	-1.97758	-0.779897	-0.377139	-7.662830e+00	-9.090355e+02	-9.166983e+02
4580	-0.536405	-2.26007	0.0467714	0.447392	0.499389	-0.541658	-1.37926	-0.406434	-0.452337	-0.0917947	-2.43262	-0.382552	-1.24991	-4.472706e+00	-9.083524e+02	-9.128251e+02
4590	-0.508031	-1.82268	0.140023	0.0996771	0.497744	-0.57108	-2.09575	-0.191054	-2.20246	-0.0867766	-1.70865	-0.190222	-1.53575	5.092979e+00	-9.112760e+02	-9.061831e+02
4600	-0.955224	-1.82268	0.107867	0.0869897	0.499755	-0.272161	-1.68894	-0.681678	-1.53666	-0.181614	-1.72344	-0.0868393	-1.36702	-5.991763e-01	-9.077043e+02	-9.083035e+02
4610	-0.623042	-1.05763	0.121594	0.632683	0.499217	-0.921558	-0.851475	-1.02021	-1.00425	-0.823506	-0.936948	-0.431667	-0.449545	-2.613831e+00	-9.086568e+02	-9.112706e+02
4620	-0.503114	-1.46238	0.119281	0.102333	0.49907	-0.171691	-0.759384	-0.829415	-0.980328	-0.475418	-1.63722	-0.676328	-1.53103	1.824440e+00	-9.089178e+02	-9.070933e+02
4630	-0.489688	-2.19946	0.0521752	1.00535	0.499877	-0.792615	-0.434847	-1.00727	-1.36527	-0.56937	-1.66304	-0.822513	-2.92348	-6.464699e+00	-9.074876e+02	-9.139523e+02
4640	-0.250941	-1.49125	0.140034	0.923527	0.499966	-0.236933	-1.77004	-0.149728	-0.586651	-0.387591	-2.45941	-0.515443	-2.89071	-2.825661e+00	-9.073300e+02	-9.101557e+02
4650	-0.417969	-1.50493	0.0604073	0.468101	0.499515	-0.569049	-1.44242	-0.425984	-1.33535	-0.319634	-1.71323	-0.446314	-2.13659	1.331747e+00	-9.081283e+02	-9.067966e+02
4660	-0.288014	-1.45996	0.192481	0.515127	0.499765	-0.802816	-1.48113	-0.749306	-1.06592	-0.2453	-0.399541	-0.379038	-1.41964	-2.957763e+00	-9.076860e+02	-9.106438e+02
4670	-0.42202	-0.663119	0.126586	0.428575	0.49985	-0.558137	-1.46936	-0.731592	-2.21074	-0.102077	-0.265601	-0.698224	0.0314409	-3.310014e+00	-9.075357e+02	-9.108457e+02
4680	-0.298637	-1.00926	0.108309	0.150638	0.499444	-0.308095	-1.43388	-0.324121	-0.971057	-0.594064	-0.770696	-0.842741	-0.16474	1.865065e+00	-9.082535e+02	-9.063885e+02
4690	-0.18427	-1.09033	0.108309	0.226456	0.499297	-0.110498	-0.437449	-0.264673	-0.737726	-0.120079	-1.37266	-0.621434	-1.91797	1.791920e+00	-9.085155e+02	-9.067236e+02
4700	-0.125218	-1.54353	0.208781	0.34732	0.49868	-0.2941	-1.29255	-1.18123	-1.20808	-0.0876104	-2.2174	-0.131038	-2.26189	-9.050951e-01	-9.096094e+02	-9.105144e+02
4710	-0.355367	-1.30603	0.109493	0.117902	0.499121	-0.583404	-1.04731	-0.302502	-0.684676	-1.02665	-1.61191	-0.499481	-1.46336	1.081418e+00	-9.088269e+02	-9.077455e+02
4720	-0.38668	-1.08909	0.0356689	0.115012	0.499752	-0.127272	-0.147438	-0.156356	-0.514194	-0.211079	-0.976577	-0.35839	-1.21368	1.867093e-01	-9.077085e+02	-9.075217e+02
4730	-0.489109	-1.21967	0.605319	0.0620836	0.499593	-0.699602	-1.25228	-0.583951	-0.839258	-0.654589	-1.01451	-0.503616	-1.28251	-9.284693e-01	-9.079909e+02	-9.089194e+02
4740	-0.709654	-1.019	1.14229	0.0733418	0.499733	-2.06632	-0.585143	-1.19293	-0.294698	-0.545384	-1.01288	-1.03546	-1.42371	-6.019791e+00	-9.077421e+02	-9.137619e+02
4750	-0.144183	-1.79181	1.02679	0.234733	0.499526	-1.34937	-1.5212	-0.475637	-1.78265	-0.964969	-1.73267	-0.826802	-0.980049	-6.823974e+00	-9.081084e+02	-9.149324e+02
4760	-0.310082	-2.15531	0.365266	0.213868	0.499295	-1.25886	-2.65009	-0.862003	-2.88402	-0.409654	-2.23937	-0.290675	-1.37317	-3.093213e+00	-9.085185e+02	-9.116117e+02
4770	-0.411448	-1.53524	0.341013	0.386301	0.499703	-0.349069	-2.47139	-0.471297	-2.19248	-0.435521	-1.53022	-0.311866	-1.37888	-1.956764e+00	-9.077953e+02	-9.097521e+02
4780	-0.309919	-1.93317	0.0952507	0.327393	0.499703	-0.516064	-2.11437	-0.894781	-1.70684	-0.570649	-0.974035	-0.316019	-0.728114	-1.847652e-01	-9.077953e+02	-9.079801e+02
4790	-0.45276	-1.06793	0.0737628	0.711975	0.49999	-0.623145	-2.55362	-0.557294	-2.5088	-0.350515	-1.36881	-0.341947	-1.56812	-2.114408e+00	-9.072878e+02	-9.094022e+02
4800	-0.495206	-1.50121	0.34898	0.261595	0.499977	-0.857548	-1.37994	-0.408963	-1.80656	-0.297165	-0.401323	-0.524416	-0.209658	-2.766082e+00	-9.073104e+02	-9.100765e+02
4810	-0.92971	-1.64182	0.626676	0.312285	0.499977	-0.59244	-1.60509	-0.31807	-1.30414	-1.80335	-0.763869	-1.62646	-0.780463	-6.211768e+00	-9.073104e+02	-9.135222e+02
4820	-1.06675	-1.44463	0.189805	0.200997	0.499875	-1.57325	-0.943075	-1.14963	-1.22426	-1.29152	-0.660043	-2.00592	-0.760695	-4.319160e+00	-9.074908e+02	-9.118100e+02
4830	-0.719293	-1.1599	0.252602	0.217477	0.499712	-2.0151	-1.63505	-2.04148	-2.04806	-0.57052	-0.919004	-0.401909	-1.48022	-3.733065e+00	-9.077791e+02	-9.115121e+02
4840	-0.536286	-1.52947	0.403078	0.259051	0.499884	-1.49873	-1.71574	-1.83144	-2.36586	-0.937569	-2.56627	-1.0329	-2.82827	-4.796834e+00	-9.074750e+02	-9.122718e+02
4850	-0.50238	-1.74653	0.328621	0.578723	0.499884	-1.73728	-2.19704	-2.02315	-1.74006	-1.61169	-1.09461	-2.02371	-1.06218	-7.848410e+00	-9.074750e+02	-9.153234e+02
4860	-0.809286	-2.85892	0.144977	0.184602	0.499884	-1.04492	-2.26802	-1.58063	-1.40116	-1.13824	-2.83016	-1.5519	-1.93481	-5.935729e+00	-9.074750e+02	-9.134107e+02
4870	-0.631212	-1.93703	0.0678559	0.304732	0.499157	-0.78323	-2.34008	-0.63338	-2.90497	-0.858092	-1.46975	-1.22078	-2.5246	-1.169917e+00	-9.087637e+02	-9.099336e+02
4880	-0.550283	-1.59801	0.100113	0.399641	0.499252	-0.555986	-2.39141	-1.10188	-2.82246	-0.36882	-1.7352	-0.651119	-2.09563	-7.871362e-01	-9.085951e+02	-9.093823e+02
4890	-0.370419	-1.41481	0.234293	0.330252	0.499132	-0.545591	-1.66555	-1.2496	-1.62504	-0.824532	-1.65451	-0.0988658	-1.9157	-2.233003e+00	-9.088072e+02	-9.110402e+02
4900	-0.218654	-1.29552	0.31053	0.278737	0.499953	-0.116548	-2.03342	-0.754592	-1.84687	-0.795714	-2.06421	-0.134395	-1.65008	-3.625728e+00	-9.073540e+02	-9.109797e+02
4910	-0.394809	-0.869737	0.167448	0.239653	0.498762	-0.657838	-1.6465	-1.01903	-1.65805	-0.637951	-0.865402	-0.775482	-0.701517	-3.018319e-01	-9.094642e+02	-9.097660e+02
4920	-0.602086	-1.67537	0.138818	0.117562	0.499959	-0.547194	-1.62109	-0.67148	-0.696969	-0.52445	-1.19782	-0.496068	-1.08954	1.129389e+00	-9.073429e+02	-9.062135e+02
4930	-0.345369	-1.37891	0.396637	0.389295	0.499252	-0.349825	-0.907782	-0.52505	-0.534017	-0.237456	-0.932925	-0.242755	-1.10544	-2.133752e+00	-9.085941e+02	-9.107279e+02
4940	-0.951188	-1.35268	0.0864999	0.0632712	0.499362	-1.03377	-1.00512	-1.22403	-0.736035	-0.519675	-0.847814	-0.572885	-1.13471	5.265390e-01	-9.083996e+02	-9.078731e+02
4950	-0.868104	-0.541155	0.0871426	0.124998	0.498889	-1.24858	-0.558283	-1.05873	-1.05293	-0.606518	-0.676105	-0.409174	-0.847371	-3.338855e-02	-9.092386e+02	-9.092719e+02
4960	-0.468953	-0.906618	0.327102	0.107716	0.499088	-0.493328	-0.47885	-0.957859	-0.486452	-1.44315	-0.197077	-0.701365	-0.394526	-3.499455e+00	-9.088851e+02	-9.123845e+02
4970	-0.571142	-1.11505	0.128343	0.0864002	0.499235	-0.20344	-1.77015	-0.174604	-1.51553	-0.784248	-1.26774	-0.911153	-1.53389	2.211632e+00	-9.086249e+02	-9.064133e+02
4980	-0.423465	-1.93337	0.0530533	0.150284	0.499781	-0.346119	-1.71921	-0.235478	-1.43371	-0.774349	-1.57747	-0.661938	-1.12686	3.392853e+00	-9.076575e+02	-9.042647e+02
4990	-0.541999	-1.34413	0.215007	0.081087	0.499727	-0.209429	-1.42386	-0.228874	-1.50962	-0.135837	-1.64194	-0.542563	-2.18392	2.563047e+00	-9.077532e+02	-9.051901e+02
5000	-0.485886	-1.88176	0.0706566	0.108962	0.498857	-0.228834	-2.47447	-0.320939	-2.60632	-0.468404	-1.99031	-0.368233	-2.48494	4.161472e+00	-9.092959e+02	-9.051344e+02
5010	-0.481964	-1.84867	0.0637881	0.183924	0.498135	-0.226507	-1.74667	-0.615604	-1.7199	-0.478941	-2.23209	-0.110879	-2.12811	2.873576e+00	-9.105799e+02	-9.077064e+02
5020	-0.439172	-2.40061	0.0408951	0.0912691	0.499128	-0.414204	-2.16885	-0.601548	-2.41183	-0.360361	-2.30244	-0.696937	-2.41006	3.528718e+00	-9.088135e+02	-9.052848e+02
5030	-0.136558	-2.27637	0.0590124	0.1886	0.499731	-0.214253	-2.3276	-0.554119	-1.73479	-0.0967518	-2.68532	-0.322447	-2.56573	3.433724e+00	-9.077469e+02	-9.043132e+02
5040	-0.568096	-2.59432	0.0590124	0.0777722	0.49981	-0.343048	-2.70774	-0.556236	-2.95337	-0.396176	-2.63443	-0.179825	-2.01754	2.023324e+00	-9.076056e+02	-9.055823e+02
5050	-0.749992	-2.04384	0.150428	0.0639203	0.499925	-0.49721	-1.98521	-0.37071	-2.29459	-0.178831	-1.88307	-0.192652	-1.85267	3.904968e+00	-9.074028e+02	-9.034978e+02
5060	-0.791705	-0.930763	0.149364	0.146312	0.49878	-0.775383	-1.19978	-0.606219	-1.44955	-0.554242	-1.24689	-0.5085	-1.57517	1.621510e+00	-9.094314e+02	-9.078099e+02
5070	-0.716379	-1.43607	0.13334	0.203851	0.498819	-0.978302	-1.83577	-0.908795	-1.74161	-1.00354	-0.941234	-0.774736	-0.803296	1.717286e+00	-9.093633e+02	-9.076460e+02
5080	-0.654262	-2.11504	0.169807	0.905231	0.498618	-0.608239	-2.6661	-0.606537	-1.98742	-1.77928	-1.60925	-1.54402	-2.67277	-7.780955e+00	-9.097200e+02	-9.175009e+02
5090	-1.20726	-1.88678	0.181201	0.0947621	0.499936	-0.906047	-2.33692	-0.619723	-2.66059	-1.62423	-1.83663	-1.88711	-1.63082	-1.202847e+00	-9.073841e+02	-9.085870e+02
5100	-0.594726	-1.71288	0.107062	0.138231	0.499936	-0.496745	-1.58273	-0.656699	-1.2321	-0.790397	-1.33338	-0.9465	-0.722232	3.134933e+00	-9.073837e+02	-9.042487e+02
5110	-0.601525	-1.44128	0.10745	0.144825	0.499891	-0.484319	-1.36324	-0.900602	-1.51261	-0.935411	-1.71605	-0.676252	-1.66904	3.627843e+00	-9.074630e+02	-9.038352e+02
5120	-0.627965	-1.0238	0.0553054	0.30019	0.499891	-0.683131	-0.505566	-0.927151	-0.136663	-0.755042	-1.16372	-0.584564	-2.04949	-1.555431e-01	-9.074630e+02	-9.076185e+02
5130	-0.5451	-1.46203	0.249009	0.299226	0.498967	-0.361792	-1.4786	-1.20625	-1.07912	-0.831465	-1.78246	-1.35585	-1.7999	-1.731179e+00	-9.090998e+02	-9.108310e+02
5140	-0.577924	-1.5208	0.628123	0.234918	0.499866	-0.368582	-1.66334	-1.15951	-0.960334	-1.38501	-1.51734	-1.98961	-1.71538	-4.106218e+00	-9.075069e+02	-9.116131e+02
5150	-0.33819	-1.18875	0.177266	0.201562	0.498962	-1.24653	-0.676893	-1.24387	-0.764163	-1.02361	-0.621476	-0.41504	-0.911126	-3.200036e+00	-9.091091e+02	-9.123091e+02
5160	-0.33346	-1.37904	1.7512	0.228133	0.498882	-1.34291	-1.04496	-0.456365	-1.17761	-0.337626	-0.816474	-0.781042	-0.790295	-6.934431e+00	-9.092505e+02	-9.161849e+02
5170	-1.03248	-1.44944	0.261943	0.166665	0.499909	-0.678407	-1.6475	-0.267114	-1.76427	-0.906559	-1.6279	-0.59855	-1.32547	-8.689428e-01	-9.074322e+02	-9.083012e+02
5180	-0.556676	-1.29628	0.0910476	0.151742	0.499261	-0.998072	-1.76804	-0.716112	-0.904646	-0.889003	-1.8881	-0.815716	-2.21632	-1.196795e+00	-9.085778e+02	-9.097745e+02
5190	-0.555515	-1.64898	0.0910476	0.39099	0.499424	-0.12551	-1.10589	-0.390975	-0.134621	-0.434802	-2.42435	-0.383133	-2.05059	-8.258789e-01	-9.082906e+02	-9.091164e+02
5200	-0.668701	-2.06713	0.0410159	0.506785	0.498587	-0.531619	-0.866315	-0.449647	-1.26029	-0.218434	-2.73244	-0.230619	-2.63999	-3.439997e+00	-9.097748e+02	-9.132148e+02
5210	-1.00997	-1.70262	0.0643923	0.294291	0.499975	-1.19063	-1.92295	-0.521258	-1.75991	-1.00086	-2.00245	-1.07709	-2.59786	-2.669103e+00	-9.073142e+02	-9.099833e+02
5220	-0.425647	-1.75758	0.223702	0.372258	0.499319	-1.25789	-1.01155	-1.51993	-1.07244	-0.837048	-2.15894	-0.659562	-2.94185	-3.506015e+00	-9.084763e+02	-9.119823e+02
